"","name","nclients","nthreads","cc","rate","scale","mix","workload","alpha","phasing","cc_ph","timeout_scaling","throughput","op_timeouts","avg_latency_ms"
"96","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,7904.97193593532,1,22.9577265540484
"97","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,5708.14325763482,0,9.66521749238602
"98","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,6510.49607520689,2,8.32160716659679
"99","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,7537.01755403312,4,15.7124517484854
"100","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,7835.29275304684,7,15.1696922530326
"101","v0.27.5-sampa","2",96,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,8203.86688551579,1,22.3626289490651
"102","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,7621.96957417741,0,24.1261788307388
"103","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,6094.25334788744,0,9.01313310580205
"104","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,5742.24872882976,0,9.62519539165171
"105","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,7837.54467406069,0,15.0322018854193
"106","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,8160.31500585025,3,14.4274389257402
"107","v0.27.5-sampa","2",96,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,7890.93817262692,5,23.1117812172854
"108","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,8554.30038215008,0,21.2498171487524
"109","v0.27.5-sampa","2",4,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,1358.63257541067,0,3.45568192960094
"110","v0.27.5-sampa","2",4,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,1416.27348867264,0,3.26359360301035
"111","v0.27.5-sampa","2",4,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1161.84505626876,30,4.42808454576698
"112","v0.27.5-sampa","2",4,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,1525.80017848342,6,2.84965408873661
"113","v0.27.5-sampa","2",4,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,1841.10218905141,0,1.52334726821941
"114","v0.27.5-sampa","2",4,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,1846.38197903997,0,1.48877799635438
"115","v0.27.5-sampa","2",4,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,1747.0473752966,24,1.72202807874256
"116","v0.27.5-sampa","2",4,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,1873.76176995456,1,1.42250875913707
"117","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,1510.51373656115,0,2.93611343889207
"118","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,1570.95483778834,0,2.68527757811509
"119","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,1862.3110771953,0,1.49482339047346
"120","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,1829.92558244892,17,1.53547529762988
"121","v0.27.5-sampa","2",8,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,2053.51361582165,0,5.55359539479003
"122","v0.27.5-sampa","2",8,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,2642.20794353631,0,3.86120911244393
"123","v0.27.5-sampa","2",8,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1687.78576958452,33,7.18430234837496
"124","v0.27.5-sampa","2",8,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,2797.44146399936,0,3.53430934952092
"125","v0.27.5-sampa","2",8,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,3782.62633248436,0,1.41541260855807
"126","v0.27.5-sampa","2",8,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,3832.09988437457,0,1.45220166255087
"127","v0.27.5-sampa","2",8,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,3587.92220232393,30,1.6937327625433
"128","v0.27.5-sampa","2",8,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,3860.82128968406,5,1.35733952476717
"129","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,2681.13722618017,0,3.77480878116619
"130","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,2550.11951448489,18,4.09627811647368
"131","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,3830.64154254736,0,1.4487444249692
"132","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,3787.21943807645,46,1.4509981611663
"133","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,1392.09474300894,0,20.4888935262474
"134","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,3424.5989373609,0,7.3842635637074
"135","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1980.47003314719,42,13.9417973462002
"136","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,3961.69946273773,3,6.2105595953209
"137","v0.27.5-sampa","2",16,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,7612.86818967786,0,1.50616846315771
"138","v0.27.5-sampa","2",16,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,7634.60721691553,0,1.62070605482811
"139","v0.27.5-sampa","2",16,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,5795.47190869412,76,2.95039977074079
"140","v0.27.5-sampa","2",16,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,7705.24432442679,94,1.551572332473
"141","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,2984.39185499873,0,8.91871750819965
"142","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,4406.97206049288,5,5.44743739849681
"143","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,7203.58659027701,0,1.77433474031932
"144","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,7447.42838244117,162,1.69391270971226
"145","v0.27.5-sampa","2",32,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,1319.59661505309,0,34.593119266055
"146","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,3560.92335956439,0,16.4627491152915
"147","v0.27.5-sampa","2",32,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1874.68430863797,65,31.9050043004336
"148","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,2849.70238095238,1424,3.66285542134106
"149","v0.27.5-sampa","2",32,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,9465.94905822202,0,4.68798836870367
"150","v0.27.5-sampa","2",32,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,10512.437008064,0,4.21276528399829
"151","v0.27.5-sampa","2",32,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,8047.20830706963,63,5.68440884374214
"152","v0.27.5-sampa","2",32,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,13233.6786460899,131,2.93018400432655
"153","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,2774.01601176911,0,21.3929400066291
"154","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,5879.44336985103,0,9.40991434422983
"155","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,12440.97684998,0,3.3036509588147
"156","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,11982.5121910207,63,3.42394188899665
"157","v0.27.5-sampa","2",64,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,1465.70378831768,0,59.2489026174606
"158","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,3277.05150826842,0,37.5549099130366
"159","v0.27.5-sampa","2",64,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1892.35500597815,186,64.140960232456
"160","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,7961.17493116792,4,14.6937975863463
"161","v0.27.5-sampa","2",64,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,20852.4661907904,0,4.07100723427935
"162","v0.27.5-sampa","2",64,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,10262.1801623857,0,11.2799236516543
"163","v0.27.5-sampa","2",64,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,7458.22961331439,154,14.9466809375068
"164","v0.27.5-sampa","2",64,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,13845.3612843464,5,8.17394498388824
"165","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,3740.34590997344,0,33.0214090535271
"166","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,7762.61610807398,4,15.3048407190653
"167","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,11026.1420719914,0,10.6032811830132
"168","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,15386.5288622166,5,7.30125428184756
"169","v0.27.5-sampa","2",96,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,1324.31913149612,1,89.7444889779559
"170","v0.27.5-sampa","2",96,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,1672.93633538107,64,52.2636243109343
"171","v0.27.5-sampa","2",96,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1937.99877033703,402,93.1182362793095
"172","v0.27.5-sampa","2",96,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,8005.28323167564,2,22.8379864793049
"173","v0.27.5-sampa","2",96,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,9000.9436503673,0,17.3793038267128
"174","v0.27.5-sampa","2",96,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,8745.93521407323,5,20.9679134504071
"175","v0.27.5-sampa","2",96,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,6892.90656637555,212,26.0472711728457
"176","v0.27.5-sampa","2",96,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,16011.5006498429,2,11.1852970359323
"177","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,2817.13029190815,5,67.1189804658937
"178","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,8057.47848762698,11,22.7713773367069
"179","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,10530.2180634794,14,17.639016480366
"180","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,15619.8133244363,31,11.3851725891287
"181","v0.27.5-sampa","2",4,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,1426.5057671933,0,3.16825485799701
"182","v0.27.5-sampa","2",4,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,1460.39842972207,0,3.07425900592795
"183","v0.27.5-sampa","2",4,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1132.98770315762,24,4.62896020690061
"184","v0.27.5-sampa","2",4,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,1499.74906458233,15,2.88587016544077
"185","v0.27.5-sampa","2",4,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,1798.1354249272,0,1.66047696697921
"186","v0.27.5-sampa","2",4,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,1857.39593296461,0,1.5698894879189
"187","v0.27.5-sampa","2",4,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,1809.64093129903,9,1.52896001767988
"188","v0.27.5-sampa","2",4,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,1823.83416239929,4,1.53982115156492
"189","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,1510.26427128168,0,2.89645139960326
"190","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,1505.35131846246,9,2.87830197013871
"191","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,1855.58422865025,0,1.47025551704943
"192","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,1860.18769815684,6,1.45826138358471
"193","v0.27.5-sampa","2",8,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,2000.51933006422,0,5.76118682708469
"194","v0.27.5-sampa","2",8,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,2646.63929111735,0,3.81029912436086
"195","v0.27.5-sampa","2",8,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1695.14015591309,5,7.15634050880626
"196","v0.27.5-sampa","2",8,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,2755.67139525039,2,3.64600703648369
"197","v0.27.5-sampa","2",8,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,3809.32864851717,0,1.44349879728843
"198","v0.27.5-sampa","2",8,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,3873.20564596745,0,1.39408799187873
"199","v0.27.5-sampa","2",8,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,3494.36371451706,38,1.83206667365952
"200","v0.27.5-sampa","2",8,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,3810.11678333902,12,1.49479175769439
"201","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,2504.54323465018,0,4.18032525933197
"202","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,2605.36983608952,12,3.94172592196141
"203","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,3852.85063169679,0,1.40874776247179
"204","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,3889.39478437477,5,1.33349598089319
"205","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,3790.8661920075,0,5.30144569012404
"206","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,3449.96574455601,0,6.58763836761841
"207","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1931.29040617131,14,14.437273149502
"208","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,4196.45560187234,5,5.77997463136198
"209","v0.27.5-sampa","2",16,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,7637.50735077306,0,1.35328991279539
"210","v0.27.5-sampa","2",16,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,7408.74495896376,0,1.59637020981914
"211","v0.27.5-sampa","2",16,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,6557.4944697636,96,2.25325272436304
"212","v0.27.5-sampa","2",16,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,7602.34190789561,93,1.67078160456294
"213","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,3453.58616865502,0,6.54279313925316
"214","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,4725.39069889386,15,4.93377111353022
"215","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,7462.73227317739,0,1.62914973617424
"216","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,7735.52051565476,48,1.56493257754766
"217","v0.27.5-sampa","2",32,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,4650.68739512484,0,8.81154023825189
"218","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,2999.16971820037,0,17.3489803346311
"219","v0.27.5-sampa","2",32,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1683.9005773881,54,35.5565324424125
"220","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,6716.37768099269,0,7.99896245760514
"221","v0.27.5-sampa","2",32,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,14614.9234043829,0,1.96426512048756
"222","v0.27.5-sampa","2",32,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,12048.6478294828,0,3.40330838041952
"223","v0.27.5-sampa","2",32,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,13179.6556411418,123,2.15862888343992
"224","v0.27.5-sampa","2",32,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,13861.411857955,25,2.74250512952347
"225","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,3342.06905914081,0,15.7243203614171
"226","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,6282.92089006577,0,8.69533909746967
"227","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,12700.3590351655,0,3.14800258018014
"228","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,14137.8674056478,67,2.59774099254288
"229","v0.27.5-sampa","2",64,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,5494.24821447391,0,14.6481500061971
"230","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,3190.68101779355,0,35.8451025056948
"231","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,6840.61803458145,1,17.4955775673005
"232","v0.27.5-sampa","2",64,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,17132.2436603733,0,6.27331703429761
"233","v0.27.5-sampa","2",64,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,11829.1692749109,0,9.09617922012296
"234","v0.27.5-sampa","2",64,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,14861.5503914338,16,7.528325891519
"235","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,3223.2067220734,0,36.0997909605666
"236","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + combining
 + phasing",1000,7785.82700112432,7,15.2592066422234
"237","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","off","boosting
 + combining",1000,16757.6515010503,265,3.61388357756603
"238","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","read_heavy","read-heavy","-1","on","boosting
 + combining
 + phasing",1000,16207.1431534409,4,6.86630547399372
"239","v0.27.5-sampa","2",96,"r/w locks",50,"16","geom_repost","repost-heavy","-1","off","r/w locks",1000,5490.81100404608,16,21.6689651090527
"240","v0.27.5-sampa","2",96,"boosting",50,"16","geom_repost","repost-heavy","-1","off","boosting",1000,2588.66676628616,0,58.6038223594223
"241","v0.27.5-sampa","2",96,"r/w locks",50,"16","geom_repost","repost-heavy","-1","on","r/w locks
 + phasing",1000,1953.2512163462,181,92.9921272391152
"242","v0.27.5-sampa","2",96,"boosting",50,"16","geom_repost","repost-heavy","-1","on","boosting
 + phasing",1000,7312.23659448141,0,25.1804073495095
"243","v0.27.5-sampa","2",96,"r/w locks",50,"16","read_heavy","read-heavy","-1","off","r/w locks",1000,17382.4027267598,0,10.1068821343872
"244","v0.27.5-sampa","2",96,"boosting",50,"16","read_heavy","read-heavy","-1","off","boosting",1000,10007.5667776244,2,16.7949558343447
"245","v0.27.5-sampa","2",96,"r/w locks",50,"16","read_heavy","read-heavy","-1","on","r/w locks
 + phasing",1000,7692.5724625804,111,22.9125348901626
"246","v0.27.5-sampa","2",96,"boosting",50,"16","read_heavy","read-heavy","-1","on","boosting
 + phasing",1000,16505.6154068061,0,10.8500978347778
"247","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","geom_repost","repost-heavy","-1","off","boosting
 + combining",1000,3380.78625769457,35,54.9843196073084
