"","name","nclients","nthreads","cc","rate","mix","alpha","lambda","nusers","ncategories","nregions","phasing","cc_ph","timeout_scaling","throughput","state","avg_latency_ms"
"81","v0.28.1-sampa","4",4,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,2859.1137667081,"u5000_z1.2_l20",0.591128957060935
"82","v0.28.1-sampa","4",4,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,3065.75180866627,"u5000_z1.2_l20",0.424144546620579
"83","v0.28.1-sampa","4",4,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,4163.60915886044,"u5000_z1.2_l20",0.38868915176642
"84","v0.28.1-sampa","4",4,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,4176.46647183688,"u5000_z1.2_l20",0.376853477164651
"85","v0.28.1-sampa","4",4,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,3063.87544820783,"u5000_z1.2_l20",0.456259380914054
"86","v0.28.1-sampa","4",4,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,3067.72549895194,"u5000_z1.2_l20",0.429036130181629
"87","v0.28.1-sampa","4",8,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,2000.30639703727,"u5000_z1.2_l20",3.74592920648663
"88","v0.28.1-sampa","4",8,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,8215.26791053602,"u5000_z1.2_l20",0.386351654946998
"89","v0.28.1-sampa","4",8,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,7023.55032326096,"u5000_z1.2_l20",0.620723596827445
"90","v0.28.1-sampa","4",8,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,8260.46034340012,"u5000_z1.2_l20",0.37109069349101
"91","v0.28.1-sampa","4",8,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,1180.77321493403,"u5000_z1.2_l20",6.39183356840621
"92","v0.28.1-sampa","4",8,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,6154.73304509368,"u5000_z1.2_l20",0.435582722439389
"93","v0.28.1-sampa","4",8,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,4991.14495779069,"u5000_z1.2_l20",0.850100140196275
"94","v0.28.1-sampa","4",8,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,6167.88765059589,"u5000_z1.2_l20",0.403248549417066
"95","v0.28.1-sampa","4",8,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,8250.79627383824,"u5000_z1.2_l20",0.37778522568505
"96","v0.28.1-sampa","4",8,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,8224.78169175976,"u5000_z1.2_l20",0.385571524632797
"97","v0.28.1-sampa","4",8,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,6164.43240397336,"u5000_z1.2_l20",0.415354011481453
"98","v0.28.1-sampa","4",8,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,6150.07830462164,"u5000_z1.2_l20",0.425935959256651
"99","v0.28.1-sampa","4",16,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,1316.46590060593,"u5000_z1.2_l20",11.9336445314461
"100","v0.28.1-sampa","4",16,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,13188.0903894218,"u5000_z1.2_l20",0.974512007272544
"101","v0.28.1-sampa","4",16,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,7694.86964283335,"u5000_z1.2_l20",1.67301765927978
"102","v0.28.1-sampa","4",16,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,13492.0642850363,"u5000_z1.2_l20",0.964068840901686
"103","v0.28.1-sampa","4",16,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,951.880216393529,"u5000_z1.2_l20",16.4770374487598
"104","v0.28.1-sampa","4",16,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,11331.2956500737,"u5000_z1.2_l20",1.03920297524549
"105","v0.28.1-sampa","4",16,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,5977.5535351517,"u5000_z1.2_l20",2.00483040648957
"106","v0.28.1-sampa","4",16,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,11570.7099310391,"u5000_z1.2_l20",0.930163423721201
"107","v0.28.1-sampa","4",16,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,14036.8233031052,"u5000_z1.2_l20",0.882028191072827
"108","v0.28.1-sampa","4",16,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,13919.2582576782,"u5000_z1.2_l20",0.903016643218774
"109","v0.28.1-sampa","4",16,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,11663.027092755,"u5000_z1.2_l20",0.907530020680278
"110","v0.28.1-sampa","4",16,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,12012.1730816319,"u5000_z1.2_l20",0.791004520620129
"111","v0.28.1-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,272.307033023257,"u5000_z1.2_l20",116.156055528961
"112","v0.28.1-sampa","4",32,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12882.4624537691,"u5000_z1.2_l20",2.38662193017802
"113","v0.28.1-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,9461.4070771293,"u5000_z1.2_l20",2.98157509878644
"114","v0.28.1-sampa","4",32,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,13445.4156246308,"u5000_z1.2_l20",2.2781949676506
"115","v0.28.1-sampa","4",32,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,389.388097425346,"u5000_z1.2_l20",81.1284780422394
"116","v0.28.1-sampa","4",32,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,11302.2006944318,"u5000_z1.2_l20",2.66245004701457
"117","v0.28.1-sampa","4",32,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,6205.94438862755,"u5000_z1.2_l20",4.52780070975973
"118","v0.28.1-sampa","4",32,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,11349.8389941666,"u5000_z1.2_l20",2.65429277838319
"119","v0.28.1-sampa","4",32,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,14144.3374415781,"u5000_z1.2_l20",2.20029397930386
"120","v0.28.1-sampa","4",32,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,14246.6200031937,"u5000_z1.2_l20",2.18234082598157
"121","v0.28.1-sampa","4",32,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,12314.9094565395,"u5000_z1.2_l20",2.49686386469198
"122","v0.28.1-sampa","4",32,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,12470.8287141996,"u5000_z1.2_l20",2.44002936465563
"123","v0.28.1-sampa","4",64,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,138.868118016536,"u5000_z1.2_l20",446.798901098901
"124","v0.28.1-sampa","4",64,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12490.5905944029,"u5000_z1.2_l20",5.01849328143725
"125","v0.28.1-sampa","4",64,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,9611.11461030243,"u5000_z1.2_l20",6.31535288314949
"126","v0.28.1-sampa","4",64,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,13038.1892048752,"u5000_z1.2_l20",4.84359022623329
"127","v0.28.1-sampa","4",64,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,89.2273844840433,"u5000_z1.2_l20",695.373799725652
"128","v0.28.1-sampa","4",64,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,11034.3677392244,"u5000_z1.2_l20",5.58085328338658
"129","v0.28.1-sampa","4",64,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,7662.44418117197,"u5000_z1.2_l20",7.72567251967823
"130","v0.28.1-sampa","4",64,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,11166.8884897722,"u5000_z1.2_l20",5.56786965434535
"131","v0.28.1-sampa","4",64,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,13455.8028029471,"u5000_z1.2_l20",4.69105993370797
"132","v0.28.1-sampa","4",64,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,13648.6820722316,"u5000_z1.2_l20",4.62967692659457
"133","v0.28.1-sampa","4",64,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,11775.9861686455,"u5000_z1.2_l20",5.29450331459824
"134","v0.28.1-sampa","4",64,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,12029.9202812586,"u5000_z1.2_l20",5.21925584221866
"135","v0.28.1-sampa","4",96,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,96.7253007022179,"u5000_z1.2_l20",933.201552616446
"136","v0.28.1-sampa","4",96,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12627.0765932954,"u5000_z1.2_l20",7.47864893611447
"137","v0.28.1-sampa","4",96,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,2636.96616837136,"u5000_z1.2_l20",7.93446919426755
"138","v0.28.1-sampa","4",96,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,12774.6285627277,"u5000_z1.2_l20",7.42251105134145
"139","v0.28.1-sampa","4",96,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,67.6900355792253,"u5000_z1.2_l20",1334.26446280992
"140","v0.28.1-sampa","4",96,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,10919.6335609935,"u5000_z1.2_l20",8.5313510077538
"141","v0.28.1-sampa","4",96,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,7012.25658553541,"u5000_z1.2_l20",13.1118643427687
"142","v0.28.1-sampa","4",96,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,11260.9544206861,"u5000_z1.2_l20",8.36759491887577
"143","v0.28.1-sampa","4",96,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,12981.1003668772,"u5000_z1.2_l20",7.30060857199651
"144","v0.28.1-sampa","4",96,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,13843.1447823036,"u5000_z1.2_l20",6.85175356809869
"145","v0.28.1-sampa","4",96,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,11835.1399042097,"u5000_z1.2_l20",7.99548792108066
"146","v0.28.1-sampa","4",96,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,11574.7500153365,"u5000_z1.2_l20",8.17205163611778
"147","v0.28.1-sampa","4",4,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,3803.89994051616,"u5000_z1.2_l20",0.5174597890458
"148","v0.28.1-sampa","4",4,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,4159.79953415683,"u5000_z1.2_l20",0.390122640904867
