"","name","nclients","nthreads","cc","rate","mix","alpha","lambda","nusers","ncategories","nregions","phasing","cc_ph","timeout_scaling","throughput","state","avg_latency_ms"
"72","v0.29-sampa","4",96,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,30883.5485078503,"u5000_z1.2_l20",2.98324967962409
"73","v0.29-sampa","4",2,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,8319.32283031601,"u5000_z1.2_l20",0.103285330876462
"74","v0.29-sampa","4",2,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,8326.77381837086,"u5000_z1.2_l20",0.0999339640764576
"75","v0.29-sampa","4",2,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,8445.76265538041,"u5000_z1.2_l20",0.088892878563086
"76","v0.29-sampa","4",2,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,10868.663978405,"u5000_z1.2_l20",0.0968827421689111
"77","v0.29-sampa","4",2,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,10787.6459583145,"u5000_z1.2_l20",0.0997286637345259
"78","v0.29-sampa","4",2,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,11369.1373802982,"u5000_z1.2_l20",0.0841679075602664
"79","v0.29-sampa","4",2,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,11006.406785027,"u5000_z1.2_l20",0.0924092868908052
"80","v0.29-sampa","4",2,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,10915.4155254793,"u5000_z1.2_l20",0.0948846153846154
"81","v0.29-sampa","4",2,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,8298.08539814088,"u5000_z1.2_l20",0.104829810132682
"82","v0.29-sampa","4",2,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,10776.5031283064,"u5000_z1.2_l20",0.0987742127006902
"83","v0.29-sampa","4",2,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,11100.8961848417,"u5000_z1.2_l20",0.0909987873111928
"84","v0.29-sampa","4",4,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,13647.1035125044,"u5000_z1.2_l20",0.165884541761075
"85","v0.29-sampa","4",4,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,16606.7938762148,"u5000_z1.2_l20",0.0975040330347684
"86","v0.29-sampa","4",4,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,16889.853058545,"u5000_z1.2_l20",0.0832912753531686
"87","v0.29-sampa","4",4,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,21947.4240167411,"u5000_z1.2_l20",0.0970849022227621
"88","v0.29-sampa","4",4,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,22108.9368025281,"u5000_z1.2_l20",0.094790925749557
"89","v0.29-sampa","4",4,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,23338.0315949765,"u5000_z1.2_l20",0.0795359794403198
"90","v0.29-sampa","4",4,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,22281.2003371659,"u5000_z1.2_l20",0.0925074166228049
"91","v0.29-sampa","4",4,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,22390.7187349545,"u5000_z1.2_l20",0.0907069176924359
"92","v0.29-sampa","4",4,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,16616.3073539702,"u5000_z1.2_l20",0.0962137437032759
"93","v0.29-sampa","4",4,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,21998.0046270002,"u5000_z1.2_l20",0.0966468696242095
"94","v0.29-sampa","4",4,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,22282.1922372147,"u5000_z1.2_l20",0.0924783193779904
"95","v0.29-sampa","4",8,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,7436.75590902507,"u5000_z1.2_l20",1.01232403825489
"96","v0.29-sampa","4",8,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,32851.7140672299,"u5000_z1.2_l20",0.0952305607620717
"97","v0.29-sampa","4",8,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,33621.8633275467,"u5000_z1.2_l20",0.0747644332921067
"98","v0.29-sampa","4",8,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,41386.8222902854,"u5000_z1.2_l20",0.111836407829502
"99","v0.29-sampa","4",8,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,42585.2443070527,"u5000_z1.2_l20",0.104450356385209
"100","v0.29-sampa","4",8,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,46293.465170396,"u5000_z1.2_l20",0.0825210998399521
"101","v0.29-sampa","4",8,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,42608.5450038647,"u5000_z1.2_l20",0.104405412759675
"102","v0.29-sampa","4",8,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,42769.8631323343,"u5000_z1.2_l20",0.103163180750516
"103","v0.29-sampa","4",8,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,32869.4898877153,"u5000_z1.2_l20",0.0952051267495986
"104","v0.29-sampa","4",8,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,42452.3893192193,"u5000_z1.2_l20",0.106017048093702
"105","v0.29-sampa","4",8,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,42490.6262544828,"u5000_z1.2_l20",0.10548697877465
"106","v0.29-sampa","4",16,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,2177.15875226153,"u5000_z1.2_l20",7.28254132231405
"107","v0.29-sampa","4",16,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,54015.4965438344,"u5000_z1.2_l20",0.238773774995807
"108","v0.29-sampa","4",16,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,66964.4876310377,"u5000_z1.2_l20",0.0829740693288345
"109","v0.29-sampa","4",16,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,43075.7244573333,"u5000_z1.2_l20",0.324339908483799
"110","v0.29-sampa","4",16,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,58461.9482698916,"u5000_z1.2_l20",0.224567655555151
"111","v0.29-sampa","4",16,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,74178.18049825,"u5000_z1.2_l20",0.144506586744625
"112","v0.29-sampa","4",16,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,57274.1802296156,"u5000_z1.2_l20",0.227802214284718
"113","v0.29-sampa","4",16,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,58093.4781088613,"u5000_z1.2_l20",0.226409752026705
"114","v0.29-sampa","4",16,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,54404.4863747015,"u5000_z1.2_l20",0.239708611638885
"115","v0.29-sampa","4",16,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,58100.9798290086,"u5000_z1.2_l20",0.227058612484067
"116","v0.29-sampa","4",16,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,58369.7503333716,"u5000_z1.2_l20",0.225051053003856
"117","v0.29-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,1152.68453648466,"u5000_z1.2_l20",27.4182084837545
"118","v0.29-sampa","4",32,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,51997.4584756842,"u5000_z1.2_l20",0.593114235995598
"119","v0.29-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,84177.9522842977,"u5000_z1.2_l20",0.340692940153372
"120","v0.29-sampa","4",32,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,12388.299445562,"u5000_z1.2_l20",2.51739811746829
"121","v0.29-sampa","4",32,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,59042.9947320811,"u5000_z1.2_l20",0.513853027455964
"122","v0.29-sampa","4",32,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,80275.6794693969,"u5000_z1.2_l20",0.361603961216541
"123","v0.29-sampa","4",32,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,57423.1880153848,"u5000_z1.2_l20",0.523831945660685
"124","v0.29-sampa","4",32,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,59734.6311610546,"u5000_z1.2_l20",0.503566444837956
"125","v0.29-sampa","4",32,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,57680.4343197786,"u5000_z1.2_l20",0.539298237519609
"126","v0.29-sampa","4",32,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,59558.4821577039,"u5000_z1.2_l20",0.50939937371012
"127","v0.29-sampa","4",32,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,59919.5545068931,"u5000_z1.2_l20",0.505510094439733
"128","v0.29-sampa","4",64,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,50762.659356444,"u5000_z1.2_l20",1.23111515449766
"129","v0.29-sampa","4",64,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,82584.3103030625,"u5000_z1.2_l20",0.75197007637612
"130","v0.29-sampa","4",64,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,10497.2900018225,"u5000_z1.2_l20",6.00078519945943
"131","v0.29-sampa","4",64,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,55393.6126831306,"u5000_z1.2_l20",1.1269176075153
"132","v0.29-sampa","4",64,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,79252.1802289427,"u5000_z1.2_l20",0.773500743225599
"133","v0.29-sampa","4",64,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,53169.9341007812,"u5000_z1.2_l20",1.16029671230834
"134","v0.29-sampa","4",64,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,57656.6349147406,"u5000_z1.2_l20",1.08050944923909
"135","v0.29-sampa","4",64,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,56937.8882193562,"u5000_z1.2_l20",1.10388097534609
"136","v0.29-sampa","4",64,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,54352.3334957846,"u5000_z1.2_l20",1.14798246213304
"137","v0.29-sampa","4",64,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,58088.6396274787,"u5000_z1.2_l20",1.07241836469024
"138","v0.29-sampa","4",80,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,51413.8581836813,"u5000_z1.2_l20",1.50997465742958
"139","v0.29-sampa","4",80,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,84012.28439739,"u5000_z1.2_l20",0.93082218588825
"140","v0.29-sampa","4",80,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,50893.7155712891,"u5000_z1.2_l20",1.53945490051278
"141","v0.29-sampa","4",80,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,51046.2497381102,"u5000_z1.2_l20",1.50944963189082
"142","v0.29-sampa","4",80,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,56094.3570583968,"u5000_z1.2_l20",1.39459572126331
"143","v0.29-sampa","4",80,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,56625.5176755127,"u5000_z1.2_l20",1.38957409860467
"144","v0.29-sampa","4",80,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,52113.9997882029,"u5000_z1.2_l20",1.50357514795905
"145","v0.29-sampa","4",80,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,55833.5056757173,"u5000_z1.2_l20",1.39935970073536
"146","v0.29-sampa","4",96,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,49304.6108071604,"u5000_z1.2_l20",1.90043208406119
"147","v0.29-sampa","4",96,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,86050.9897762288,"u5000_z1.2_l20",1.09310767649665
"148","v0.29-sampa","4",96,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,46330.8045396059,"u5000_z1.2_l20",2.03477585675824
"149","v0.29-sampa","4",96,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,53571.6999144444,"u5000_z1.2_l20",1.75615689127861
"150","v0.29-sampa","4",96,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,58381.7258547397,"u5000_z1.2_l20",1.61957613135146
"151","v0.29-sampa","4",96,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,50183.6445776175,"u5000_z1.2_l20",1.8767031406176
"152","v0.29-sampa","4",96,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,54106.7205686127,"u5000_z1.2_l20",1.73788914662434
"153","v0.29-sampa","4",2,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,8337.7296396584,"u5000_z1.2_l20",0.101711740159243
"154","v0.29-sampa","4",2,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,8292.40574880233,"u5000_z1.2_l20",0.103017393820532
"155","v0.29-sampa","4",2,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,8424.84152429961,"u5000_z1.2_l20",0.0903047661244383
"156","v0.29-sampa","4",2,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,10989.519286845,"u5000_z1.2_l20",0.093624760437641
"157","v0.29-sampa","4",2,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,10912.1318838021,"u5000_z1.2_l20",0.0958655959941378
"158","v0.29-sampa","4",2,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,11425.2201758741,"u5000_z1.2_l20",0.0831905200774633
"159","v0.29-sampa","4",2,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,11007.6651336399,"u5000_z1.2_l20",0.0930030941942984
"160","v0.29-sampa","4",2,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,11008.760967872,"u5000_z1.2_l20",0.0921777376858623
"161","v0.29-sampa","4",2,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,8337.07138739015,"u5000_z1.2_l20",0.101750623580954
"162","v0.29-sampa","4",2,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,10950.2551870261,"u5000_z1.2_l20",0.0959159831576898
"163","v0.29-sampa","4",2,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,10909.5089647956,"u5000_z1.2_l20",0.0958145480536618
"164","v0.29-sampa","4",4,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,12836.5967769884,"u5000_z1.2_l20",0.192484216647284
"165","v0.29-sampa","4",4,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,16605.0786384331,"u5000_z1.2_l20",0.096628703971235
"166","v0.29-sampa","4",4,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,16917.8990582951,"u5000_z1.2_l20",0.0807593520531972
"167","v0.29-sampa","4",4,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,22017.7006481576,"u5000_z1.2_l20",0.0964872594116935
"168","v0.29-sampa","4",4,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,22027.7339090685,"u5000_z1.2_l20",0.0959976464751579
"169","v0.29-sampa","4",4,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,23140.0729598721,"u5000_z1.2_l20",0.0817719671054905
"170","v0.29-sampa","4",4,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,22341.0994533225,"u5000_z1.2_l20",0.0916129195852177
"171","v0.29-sampa","4",4,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,22476.7044792031,"u5000_z1.2_l20",0.0891951941091375
"172","v0.29-sampa","4",4,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,16542.0828530115,"u5000_z1.2_l20",0.100666862704027
"173","v0.29-sampa","4",4,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,22202.0842772995,"u5000_z1.2_l20",0.0940036014405762
"174","v0.29-sampa","4",4,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,22170.9339343992,"u5000_z1.2_l20",0.0939077941282551
"175","v0.29-sampa","4",8,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,7053.48598399931,"u5000_z1.2_l20",1.0689415961945
"176","v0.29-sampa","4",8,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,32911.8579919507,"u5000_z1.2_l20",0.0931902018107902
"177","v0.29-sampa","4",8,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,33623.8083577783,"u5000_z1.2_l20",0.0752692060749219
"178","v0.29-sampa","4",8,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,42328.5711192286,"u5000_z1.2_l20",0.106555564300331
"179","v0.29-sampa","4",8,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,42522.018360848,"u5000_z1.2_l20",0.10518335673013
"180","v0.29-sampa","4",8,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,46115.6201646577,"u5000_z1.2_l20",0.083363430955573
"181","v0.29-sampa","4",8,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,42445.99931047,"u5000_z1.2_l20",0.106158298855482
"182","v0.29-sampa","4",8,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,42749.275507145,"u5000_z1.2_l20",0.103484091957462
"183","v0.29-sampa","4",8,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,32884.7950829912,"u5000_z1.2_l20",0.0950433776632386
"184","v0.29-sampa","4",8,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,42447.1523999381,"u5000_z1.2_l20",0.105709382474246
"185","v0.29-sampa","4",8,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,42571.9001767211,"u5000_z1.2_l20",0.104793312508607
"186","v0.29-sampa","4",16,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,2940.67775601775,"u5000_z1.2_l20",5.3704197014657
"187","v0.29-sampa","4",16,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,53805.5691092789,"u5000_z1.2_l20",0.237972365006735
"188","v0.29-sampa","4",16,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,66915.6749303037,"u5000_z1.2_l20",0.0833582211391049
"189","v0.29-sampa","4",16,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,40512.1656830346,"u5000_z1.2_l20",0.348010046748943
"190","v0.29-sampa","4",16,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,57863.9128024387,"u5000_z1.2_l20",0.227649347689985
"191","v0.29-sampa","4",16,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,73801.929487457,"u5000_z1.2_l20",0.145797761549624
"192","v0.29-sampa","4",16,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,57367.0997342994,"u5000_z1.2_l20",0.228893492099606
"193","v0.29-sampa","4",16,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,58093.4289410288,"u5000_z1.2_l20",0.226408675935182
"194","v0.29-sampa","4",16,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,56198.7356756244,"u5000_z1.2_l20",0.22122296403737
"195","v0.29-sampa","4",16,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,58417.7899144972,"u5000_z1.2_l20",0.225282809557036
"196","v0.29-sampa","4",16,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,57858.2237263757,"u5000_z1.2_l20",0.228274154789526
"197","v0.29-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,1925.09956007958,"u5000_z1.2_l20",16.398849797023
"198","v0.29-sampa","4",32,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,51534.6664759326,"u5000_z1.2_l20",0.597513001130982
"199","v0.29-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,84741.9939335755,"u5000_z1.2_l20",0.339492380285186
"200","v0.29-sampa","4",32,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,12441.5061611219,"u5000_z1.2_l20",2.50395902605328
"201","v0.29-sampa","4",32,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,58526.3514985424,"u5000_z1.2_l20",0.517893511783532
"202","v0.29-sampa","4",32,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,80926.4888156855,"u5000_z1.2_l20",0.359162272665972
"203","v0.29-sampa","4",32,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,57225.240562054,"u5000_z1.2_l20",0.524629417014512
"204","v0.29-sampa","4",32,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,60104.6716541978,"u5000_z1.2_l20",0.504099802616439
"205","v0.29-sampa","4",32,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,58450.2011980391,"u5000_z1.2_l20",0.529864576882445
"206","v0.29-sampa","4",32,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,59468.9441561745,"u5000_z1.2_l20",0.510259595900858
"207","v0.29-sampa","4",32,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,60394.8600034249,"u5000_z1.2_l20",0.501136368641511
"208","v0.29-sampa","4",64,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,53296.8763221335,"u5000_z1.2_l20",1.17744148748064
"209","v0.29-sampa","4",64,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,84048.8475406897,"u5000_z1.2_l20",0.741787153353875
"210","v0.29-sampa","4",64,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,9040.98025337498,"u5000_z1.2_l20",6.92680202826936
"211","v0.29-sampa","4",64,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,55479.3571213041,"u5000_z1.2_l20",1.12513089067819
"212","v0.29-sampa","4",64,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,79425.7877830577,"u5000_z1.2_l20",0.772847598006611
"213","v0.29-sampa","4",64,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,52925.0933736826,"u5000_z1.2_l20",1.16388911035149
"214","v0.29-sampa","4",64,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,58250.4110751605,"u5000_z1.2_l20",1.06928869645191
"215","v0.29-sampa","4",64,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,57213.970612624,"u5000_z1.2_l20",1.10083863592093
"216","v0.29-sampa","4",64,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,56107.9381504846,"u5000_z1.2_l20",1.11304507686997
"217","v0.29-sampa","4",64,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,57567.725673528,"u5000_z1.2_l20",1.08163643649361
"218","v0.29-sampa","4",80,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,53993.4666940544,"u5000_z1.2_l20",1.45351248797345
"219","v0.29-sampa","4",80,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,87227.1317482499,"u5000_z1.2_l20",0.892945377090853
"220","v0.29-sampa","4",80,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,5953.04697916394,"u5000_z1.2_l20",13.2093726669887
"221","v0.29-sampa","4",80,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,53630.4139231711,"u5000_z1.2_l20",1.46122272455814
"222","v0.29-sampa","4",80,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,77938.5914812111,"u5000_z1.2_l20",0.990292070526502
"223","v0.29-sampa","4",80,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,56590.1432949557,"u5000_z1.2_l20",1.39332284172662
"224","v0.29-sampa","4",80,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,56590.1432949557,"u5000_z1.2_l20",1.39332284172662
"225","v0.29-sampa","4",80,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,54407.437942646,"u5000_z1.2_l20",1.44114743842532
"226","v0.29-sampa","4",80,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"on","boosting
 + combining
 + phasing",5000,56454.1114760609,"u5000_z1.2_l20",1.38509679416234
"227","v0.29-sampa","4",96,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,51954.2150886748,"u5000_z1.2_l20",1.81067003860179
"228","v0.29-sampa","4",96,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,85092.5726694628,"u5000_z1.2_l20",1.10596194723591
"229","v0.29-sampa","4",96,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,46834.4356882669,"u5000_z1.2_l20",2.00976277526463
"230","v0.29-sampa","4",96,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,50568.4619015155,"u5000_z1.2_l20",1.83819507098487
